0,0.033333,0.033333
1,0.033333,0.033333
2,0.066667,0.033333
3,0.033333,0.033333
4,0.033333,0.033333
5,0.033333,0.033333
6,0.066667,0.033333
7,0.066667,0.033333
8,0.066667,0.033333
9,0.100000,0.033333
10,0.133333,0.733333
11,0.300000,0.033333
12,0.500000,0.033333
13,1.633333,0.066667
14,2.233333,0.066667
15,3.733333,0.033333
16,9.166667,0.066667
17,22.400000,0.066667
18,82.333333,0.100000
19,178.266667,0.166667
20,156.033333,0.066667
